group,gene,rank,score,q,log2fc_default,log2fc_arithmetic,fraction_expressing,mean_normalized_count
0,NKG7,23322,-17.022327317907536,1.9184811047901237e-63,-3.6586208413947583,-5.270271830952525,0.06276891926094659,0.07423644709038124
0,KLRF1,21934,-4.400529176033596,7.128250991939132e-05,-4.671021436717731,-5.53603880945683,0.004555808656036446,0.003986712622788825
0,TRDC,20775,-2.462800995845738,0.05839020169730994,-1.7707113035727011,-2.0072658520317366,0.018223234624145785,0.0403988979515282
0,SH2D1B,20392,-2.090647877562938,0.1380978231308275,-4.050597207193284,-4.427166470481561,0.0020248038471273096,0.0020227113362249177
0,GNLY,23075,-9.978855687281985,3.1496971098368062e-22,-3.5093829788814213,-5.636318754875858,0.049607694254619084,0.058108578493573884
0,KLRD1,23020,-9.336542038576805,1.52102356861586e-19,-4.382551474199678,-4.807807646869871,0.01164262212098203,0.018221804395038857
0,PRF1,22564,-6.299473495323859,2.8616235039044523e-09,-2.07090995824832,-3.0641440124844093,0.07719564667172868,0.08111945874636099
0,FCGR3A,22612,-6.502390463668629,7.87409973360376e-10,-4.557382715575618,-5.436774356980208,0.00683371298405467,0.006546778032612958
0,CD3D,48,74.32982104064698,0.0,3.4218282722172857,2.3137104819519614,0.9564667172867628,4.019627716295672
0,CD3E,69,70.02855766404231,0.0,3.1365698695523605,2.286682924332192,0.9096431283219438,2.740386512146266
0,TRAC,79,67.6808131186303,0.0,3.006548102269992,2.1469810585943137,0.9020501138952164,3.2349864889249687
0,CD8A,854,12.139946214297495,1.375274374554029e-32,1.005385289670698,0.5821812418822718,0.22854973424449507,0.40636381529589954
0,CD8B,443,21.350244221216958,1.8358550852622264e-99,2.307246185784234,2.0291188037508503,0.2958744621614781,0.9252934557263844
0,MS4A1,23294,-15.676421077498714,6.61098444146152e-54,-5.682748497296846,-6.417468071652882,0.008352315869400152,0.01118047846452146
0,CD79A,23259,-14.212938229012465,2.0092785852965779e-44,-3.2613599097046033,-4.223082415582295,0.0630220197418375,0.06310478030491788
0,CD14,23064,-9.905403976982493,6.501742387542502e-22,-4.152364469663712,-5.027457857766896,0.015692229815236648,0.0160938417515983
0,LYZ,23286,-15.430700172483547,2.9836502821519774e-52,-2.6456297436697644,-4.935472382699563,0.18577575297393065,0.24014927641870398
0,FCER1A,21046,-2.7940725817515135,0.023979294428177346,-4.092952891476362,-5.0160629517215956,0.003290306251581878,0.002737239368070404
0,CLEC10A,19787,-1.594713692816323,0.3612123175079046,-3.400469143442959,-3.6373702015455236,0.001771703366236396,0.003263553978585325
1,NKG7,6435,3.317593455867428,0.0030791696911708763,-1.014548660233815,-2.490240249582571,0.2701388888888889,0.42421324319886106
1,KLRF1,22491,-1.5294584252683332,0.3217567429046214,-2.3118751314091757,-2.905562397349838,0.018055555555555554,0.020594604104211336
1,TRDC,22671,-1.939426511821829,0.14447180206144053,-2.6577395870853078,-3.2122217682386798,0.009722222222222222,0.015651839970913715
1,SH2D1B,22109,-0.9170424229195002,0.8052367776372461,-2.738493419363516,-3.1831652616534902,0.005555555555555556,0.004035177571480211
1,GNLY,23035,-3.8529962802156343,0.0004245867696831925,-2.3807903032736832,-3.258329092394226,0.07569444444444444,0.25254102582893373
1,KLRD1,23091,-4.38532272034522,4.55435948236381e-05,-3.0990447387169047,-3.6894088668236322,0.02361111111111111,0.03331264468862457
1,PRF1,23210,-6.122556048822935,4.58902127766901e-09,-2.9163729146184334,-3.595864349045618,0.035416666666666666,0.04841083060275485
