method,group,gene,score,log10_two_sided_p
tie_correct,9,TFDP1,69.23310435818102,-1042.7735573585412
tie_correct,9,PCK2,45.12192934191748,-443.86194766812116
tie_correct,9,DCAF11,44.15685494549748,-425.14301602134196
tie_correct,9,EMC9,53.128195943150146,-614.7444711164628
tie_correct,9,STRN3,38.56440204527551,-324.6287605517732
tie_correct,9,SLC25A21,82.7291704126885,-1488.1966094055745
tie_correct,9,LRR1,63.648837768782876,-881.6033335499761
tie_correct,9,POLE2,57.62780787374771,-722.9970448008758
tie_correct,9,TXNDC16,43.706052627662395,-416.53762192340645
tie_correct,9,CDKN3,90.60147776539992,-1784.536121076222
tie_correct,9,WDHD1,57.94107460879288,-730.8609719013537
tie_correct,9,DLGAP5,98.54113545985103,-2110.6686011450656
tie_correct,9,DAAM1,60.43924170999561,-795.0970751620475
tie_correct,9,SPTB,84.17170116809989,-1540.4844063228122
tie_correct,9,PLEK2,48.93502975980945,-521.7767084763383
tie_correct,9,DPF3,40.51167654642057,-358.0870738679887
tie_correct,9,ACYP1,39.166609678182546,-334.8001886884815
tie_correct,9,EFCAB11,41.438045986653464,-374.5817700917109
tie_correct,9,IFI27L1,51.68344049246244,-581.8505111690346
tie_correct,9,SNHG10,43.07984585453373,-404.73029509030425
tie_correct,9,GLRX5,43.27874675030416,-408.4621885236745
tie_correct,9,VRK1,54.70093014812781,-651.5823845516107
tie_correct,9,ANKRD9,59.78397532667899,-777.9858677019171
tie_correct,9,ZFYVE21,63.55234867392818,-878.9375124031637
tie_correct,9,KIF26A,61.205048320717154,-815.3311091433116
tie_correct,9,CDCA4,63.58882471350563,-879.9448049230597
tie_correct,9,AC091057.6,41.78422179138758,-380.84129013151494
tie_correct,9,ARHGAP11A,61.7273353484566,-829.2769509014922
tie_correct,9,BUB1B,59.76802990289877,-777.5718025278172
tie_correct,9,KNSTRN,59.19945912344747,-762.8795020410278
tie_correct,9,KNL1,83.41538658781994,-1512.9573878503475
tie_correct,9,RAD51,59.00945542447522,-758.0009512256682
tie_correct,9,RMDN3,44.8661847526709,-438.86206077984343
tie_correct,9,OIP5,64.30325446079604,-899.7903776596187
tie_correct,9,NUSAP1,91.45202248949239,-1818.164265382487
tie_correct,9,HAUS2,44.088768148089606,-423.8376473384696
tie_correct,9,EPB42,58.487717709001146,-744.6853829059818
tie_correct,9,ADAL,42.47359465815321,-393.46139772995423
tie_correct,9,WDR76,58.749626053812044,-751.354923496174
tie_correct,9,DUT,40.68848247209972,-361.20647397978246
tie_correct,9,CEP152,41.7365778321858,-379.97670954560243
tie_correct,9,CCNB2,90.47187442291774,-1779.439550692389
tie_correct,9,TLN2,57.28870857440771,-714.5326656667213
tie_correct,9,TPM1,55.75479455815839,-676.8677687716637
tie_correct,9,SNX22,67.38686324198346,-987.990036614978
tie_correct,9,PCLAF,78.96602865364234,-1356.0462193402952
tie_correct,9,HACD3,48.19699472930098,-506.20351537106643
tie_correct,9,ZWILCH,42.976630301698485,-402.80047299707354
tie_correct,9,KIF23,77.83863965272286,-1317.6527178163697
tie_correct,9,AC100835.2,55.98243470200036,-682.3928681352023
tie_correct,9,COMMD4,38.396554618537714,-321.8218261597942
tie_correct,9,DNAJA4,74.7510236892233,-1215.3287680666504
tie_correct,9,AC103876.1,49.78201496279574,-539.9402432037737
tie_correct,9,FANCI,69.83501718971537,-1060.9540347648845
tie_correct,9,IDH2,57.12145479196413,-710.3761685665943
tie_correct,9,RCCD1,54.00036501321813,-635.04052033757
tie_correct,9,PRC1,96.56693040355132,-2027.0183164527298
tie_correct,9,SNRNP25,40.562612867768124,-358.9843558166945
tie_correct,9,NPRL3,43.16789019818037,-406.3801156071925
tie_correct,9,HBZ,48.955828127382105,-522.218998145018
tie_correct,9,HBM,56.50821182641058,-695.2401008002648
tie_correct,9,HBA1,38.510568064517855,-323.7271559658464
tie_correct,9,HBQ1,60.739859436242234,-803.0095956755787
tie_correct,9,NME4,66.64687619493641,-966.4478783341954
tie_correct,9,DECR2,51.406265375244644,-575.6434337290668
tie_correct,9,PIGQ,70.85341144869611,-1092.0723703866397
tie_correct,9,NHLRC4,55.620812787734124,-673.626388052904
tie_correct,9,JPT2,42.87876251633527,-400.9749092196836
tie_correct,9,HAGH,50.66256841837244,-559.1538359267674
tie_correct,9,FAHD1,47.181157958761816,-485.15517244248736
tie_correct,9,ECI1,42.33698086883615,-390.9440683521206
tie_correct,9,CCNF,64.17273846272981,-896.148333323607
tie_correct,9,TEDC2,38.39807648634913,-321.84722162505756
tie_correct,9,PKMYT1,69.37257107251843,-1046.9720778334931
tie_correct,9,PAQR4,42.195303649189476,-388.3419939159728
tie_correct,9,ROGDI,41.62239663193877,-377.9087076919576
tie_correct,9,CARHSP1,43.52011516149834,-413.013945333807
tie_correct,9,RMI2,58.25449737498924,-738.771454956914
tie_correct,9,CCP110,51.78242644252673,-584.0752912915304
tie_correct,9,ERI2,55.27898942279675,-665.3920637713818
tie_correct,9,REXO5,43.02239266199854,-403.6555216327072
tie_correct,9,PLK1,61.908899380519465,-834.1527238805901
tie_correct,9,KIF22,56.60926518970154,-697.7230649912028
tie_correct,9,MAZ,40.60208312874837,-359.6804288047808
tie_correct,9,AHSP,59.41446148396373,-768.4188237761208
tie_correct,9,SHCBP1,78.99415322451276,-1357.011064094401
tie_correct,9,ORC6,62.900757259172494,-861.0410273501985
tie_correct,9,E2F4,52.77947991690664,-606.7219955901479
tie_correct,9,RANBP10,38.74874352488675,-327.7256155563282
tie_correct,9,CDH1,55.648108221692645,-674.2861061461175
tie_correct,9,ZNRF1,52.36930047736177,-597.3530779061713
tie_correct,9,CENPN,80.73420518358714,-1417.3734817875857
tie_correct,9,GINS2,62.834806560373025,-859.2399114350602
tie_correct,9,C16orf95,67.77502769515534,-999.3851689913977
tie_correct,9,SLC7A5,44.854287214663984,-438.6301512991598
tie_correct,9,CDT1,68.49391998726084,-1020.6620785211211
tie_correct,9,SPATA33,49.0333068077272,-523.8682811623586
tie_correct,9,FANCA,41.97454787346491,-384.30490966242473
tie_correct,9,RILP,59.38354081970782,-767.6209480140711
tie_correct,9,MPDU1,52.30098710536704,-595.799826079873
tie_correct,9,ATP1B2,88.94829216518814,-1720.072506559176
tie_correct,9,AURKB,65.18751243117701,-924.660369523395
tie_correct,9,MYH10,79.28203763312482,-1366.9070112458335
tie_correct,9,LRRC75A,37.79826125954567,-311.915955886169
tie_correct,9,COPS3,44.14003778145144,-424.82040809671633
tie_correct,9,NT5M,75.87983245674562,-1252.2575654200566
tie_correct,9,EPN2,62.20757601686161,-842.2046113469886
tie_correct,9,SPECC1,44.016968690848095,-422.46327892769716
tie_correct,9,TMEM11,42.82573783675694,-399.9875568383726
tie_correct,9,MAP2K3,38.14764800299109,-317.68183845053414
tie_correct,9,POLDIP2,38.751833675252385,-327.7776543965908
tie_correct,9,SPAG5,64.95670275792601,-918.1360429085257
tie_correct,9,AC024267.1,78.07631229994155,-1325.7008058064177
tie_correct,9,DHRS13,77.70989152080628,-1313.3032819161244
tie_correct,9,ATAD5,61.6139571511146,-826.2395195363148
tie_correct,9,DHRS11,37.76171686731531,-311.31592912175495
tie_correct,9,ARHGAP23,75.44402580969083,-1237.9346508529525
tie_correct,9,CDC6,62.961369904781925,-862.6980262337632
tie_correct,9,TOP2A,88.9674757501289,-1720.8137372401723
tie_correct,9,KRT13,38.37532044672897,-321.4675955940711
tie_correct,9,TTC25,48.05838174360339,-503.30503391606146
tie_correct,9,ATP6V0A1,40.54948198260467,-358.75293758078624
tie_correct,9,PSMC3IP,46.552716478343,-472.3580234580236
tie_correct,9,TUBG1,88.77379168703847,-1713.3373558794863
tie_correct,9,PLEKHH3,71.69690229617811,-1118.1872672608708
tie_correct,9,BRCA1,57.49631226804262,-719.7088097574117
tie_correct,9,SLC4A1,62.79086019844334,-858.0407832014927
tie_correct,9,SLC25A39,50.87057935025983,-563.7417647751657
tie_correct,9,KIF18B,52.63199875148453,-603.3449651059049
tie_correct,9,CDC27,55.4003117273727,-668.3088397270616
tie_correct,9,AC002558.3,41.475291267892004,-375.25273884733133
tie_correct,9,MYL4,70.05449963899252,-1067.622532532275
tie_correct,9,FAM117A,43.72006626312756,-416.8038006325835
tie_correct,9,MRPL27,42.38805702914888,-391.8842807977268
tie_correct,9,MMD,40.1111334914371,-351.07044830342585
tie_correct,9,RAD51C,45.36308211120915,-448.6025675139243
tie_correct,9,SKA2,55.94257529568449,-681.423807738738
tie_correct,9,PRR11,53.94910802538071,-633.8385967175816
tie_correct,9,CLTC,44.89548456007149,-439.43344118374324
tie_correct,9,USP32,40.48342348998219,-357.58986037948625
tie_correct,9,C17orf58,46.81749847235569,-477.7289616990355
tie_correct,9,KPNA2,42.35667495232654,-391.30646386838146
tie_correct,9,WIPI1,51.746678664845774,-583.2713436798949
tie_correct,9,FAM104A,41.57224643031089,-377.00219687926705
tie_correct,9,CDC42EP4,51.75374517085027,-583.4302214702797
tie_correct,9,SMIM5,62.8837424892823,-860.5761726247233
tie_correct,9,SPHK1,63.242779484066986,-870.4119585914348
tie_correct,9,ST6GALNAC1,48.53172044252311,-513.2372224755129
tie_correct,9,C17orf99,72.95543585555595,-1157.7264382025746
tie_correct,9,TK1,78.57482114548193,-1342.6610260753919
tie_correct,9,BIRC5,95.34225240280684,-1975.9773199565868
tie_correct,9,ALYREF,43.449713501769146,-411.68368942519254
tie_correct,9,MAFG,46.01132934232233,-461.47105180447517
tie_correct,9,PYCR1,48.69360185939722,-516.6563420145363
tie_correct,9,NARF,45.74533568128251,-456.16869056264557
tie_correct,9,FN3K,71.95830698850666,-1126.343192042372
tie_correct,9,USP14,48.16597962707336,-505.55424646214095
tie_correct,9,TYMSOS,80.39812845716429,-1405.6125336919008
tie_correct,9,TYMS,77.46007122228583,-1304.8842566402866
tie_correct,9,ENOSF1,48.09609029003053,-504.09271657215623
tie_correct,9,NDC80,74.07092465215827,-1193.3465322884217
tie_correct,9,TUBB6,42.5727579524348,-395.2937155321163
tie_correct,9,RBBP8,42.49811356125248,-393.9140554896928
tie_correct,9,TPGS2,50.38059057896312,-552.9644695236968
tie_correct,9,SLC14A1,42.40195281192646,-392.14027098312715
tie_correct,9,HAUS1,37.84447514591052,-312.6755771545184
tie_correct,9,SKA1,75.41281833271276,-1236.912172099205
tie_correct,9,CCDC68,38.09087415511432,-316.74130232533196
tie_correct,9,FECH,57.33780525774198,-715.7550947317607
tie_correct,9,NEDD4L,47.39001631708426,-489.4461769977876
tie_correct,9,BSG,44.5401970371756,-432.53005761472065
tie_correct,9,STK11,37.92094070354006,-313.93448310072705
tie_correct,9,TCF3,41.54113654439821,-376.4404058367854
tie_correct,9,TMPRSS9,44.990542838944535,-441.2897541334729
tie_correct,9,LMNB2,52.54597149787447,-601.3794696133092
tie_correct,9,SLC39A3,39.6504483151143,-343.08636708626466
tie_correct,9,CHAF1A,50.54203562860035,-556.5039374464943
tie_correct,9,UHRF1,45.631178003192474,-453.9024717949364
tie_correct,9,ICAM4,54.58341332941124,-648.7926837782325
tie_correct,9,KEAP1,39.46569944886773,-339.9103829711694
tie_correct,9,ATG4D,43.99911927765948,-422.12195693284275
tie_correct,9,CARM1,42.3440963606246,-391.0749827850616
tie_correct,9,SPC24,83.96098910552936,-1532.7903155288745
tie_correct,9,KANK2,40.72860975916208,-361.9163318071067
tie_correct,9,EPOR,83.00371182380172,-1498.0783644145772
tie_correct,9,PRDX2,55.06903017772783,-660.3594174686979
tie_correct,9,KLF1,73.65163078095009,-1179.8941496287682
tie_correct,9,RAD23A,48.49689712837385,-512.5032013065238
tie_correct,9,SAMD1,46.723452370479016,-475.817809804268
tie_correct,9,ASF1B,59.1314099375518,-761.1304639011597
tie_correct,9,HAUS8,40.03521657114586,-349.74840198700247
tie_correct,9,ANKLE1,82.4421857940542,-1477.9019656223363
tie_correct,9,PIK3R2,56.994789015449776,-707.236423624446
tie_correct,9,AC010615.2,52.58263036465731,-602.2166350311314
tie_correct,9,CCNE1,68.83281517142028,-1030.7701167404243
tie_correct,9,WDR62,43.6149076653317,-414.80847053109085
tie_correct,9,POLR2I,41.88642145216658,-382.6992001008714
tie_correct,9,BLVRB,55.850806137794585,-679.1953415828723
tie_correct,9,KCNN4,51.920535005215115,-587.1864879474305
tie_correct,9,BCAM,51.90232341319624,-586.7757581405976
tie_correct,9,APOC1,47.130574099407774,-484.1187732081596
tie_correct,9,CALM3,38.91348263059753,-330.50563863156424
tie_correct,9,SLC1A5,54.67741751404329,-651.0237445336016
tie_correct,9,AP2S1,40.7534393568874,-362.35592119347035
tie_correct,9,NAPA,37.97664733448632,-314.853218039307
tie_correct,9,LIG1,48.25030287409554,-507.32044162402264
tie_correct,9,FUT1,56.12130935851888,-685.7745718278483
tie_correct,9,BCL2L12,43.97973273838387,-421.7513982106611
tie_correct,9,AP2A1,50.14037440917351,-547.7189929113304
tie_correct,9,TMEM86B,50.29426603021394,-551.0765612921912
tie_correct,9,KMT5C,37.67944236679941,-309.9671755147241
tie_correct,9,UBE2S,40.28704047043652,-354.1433729365052
tie_correct,9,ZNF530,38.688247202300154,-326.7076783772928
tie_correct,9,AC016629.2,48.19349942768802,-506.13032398854847
tie_correct,9,C20orf27,40.05681729354527,-350.1243106231342
tie_correct,9,PCNA,49.170186569051275,-526.7883994059214
tie_correct,9,MCM8,41.03807407087285,-367.4142809416362
tie_correct,9,CRLS1,46.64872133177519,-474.30190534446376
tie_correct,9,MGME1,43.08050135306445,-404.74256572908126
tie_correct,9,GINS1,46.454910417335796,-470.3817855014471
tie_correct,9,TPX2,94.13303422899963,-1926.21966210415
tie_correct,9,E2F1,55.59563810439263,-673.0182142686544
tie_correct,9,DSN1,51.493766301009614,-577.5993325341892
tie_correct,9,TGM2,61.99128976870873,-836.3699803075764
tie_correct,9,FAM83D,61.8997222363501,-833.905934757917
tie_correct,9,MYBL2,87.0566327153528,-1647.7658712917412
tie_correct,9,UBE2C,71.8028352636489,-1121.4888400827529
tie_correct,9,CSE1L,39.50259522790402,-340.54346777249333
tie_correct,9,B4GALT5,39.08701976554813,-333.4468700730855
tie_correct,9,RIPOR3,56.17290276109213,-687.0330436949777
tie_correct,9,FAM210B,53.523500633878896,-623.9025977204453
tie_correct,9,AURKA,73.20010065928223,-1165.492884983747
tie_correct,9,TUBB1,60.25900713578139,-790.3719583036963
tie_correct,9,SLC2A4RG,41.77021534635523,-380.5870171409854
tie_correct,9,MYT1,46.14428076026736,-464.1328392859706
tie_correct,9,BTG3,65.7422910682168,-940.4369849550903
tie_correct,9,MIS18A,49.74678794350597,-539.1785954190073
tie_correct,9,DONSON,47.32834929927675,-488.1772551527937
tie_correct,9,ITSN1,39.090203930092564,-333.5009596814104
tie_correct,9,PSMG1,46.459189499044925,-470.4681603922266
tie_correct,9,COL18A1,56.6670072540579,-699.1438254108978
tie_correct,9,C21orf58,80.01107820164167,-1392.128542762146
tie_correct,9,CDC45,58.21593072727403,-737.7957694726796
tie_correct,9,GP1BB,39.06484499049861,-333.0703077687361
tie_correct,9,TANGO2,55.159586866902316,-662.5276810051186
tie_correct,9,GUCD1,39.812311255534304,-345.881098438846
tie_correct,9,CHEK2,38.62905923284734,-325.71329333087306
tie_correct,9,CCDC117,38.79705323371749,-328.5396361763988
tie_correct,9,KREMEN1,65.23885697818416,-926.114877503052
tie_correct,9,GAS2L1,56.01181644820279,-683.1076376799075
tie_correct,9,SEC14L4,58.461868221668716,-744.0287360665235
tie_correct,9,OSBP2,63.961292653403206,-890.2636427735299
tie_correct,9,YWHAH,51.117909292138215,-569.221366794166
tie_correct,9,FBXO7,37.857010486875,-312.8817813403689
tie_correct,9,MCM5,47.22017614098064,-485.9553644257293
tie_correct,9,APOL4,46.6634239649779,-474.5999538135567
tie_correct,9,TST,45.16875993379077,-444.78057583529
tie_correct,9,MPST,51.77686495240909,-583.9501800347847
tie_correct,9,PDXP,41.14711660614368,-369.36143644056295
tie_correct,9,H1F0,81.74794779651862,-1453.1463250996094
tie_correct,9,DMC1,49.44793428439289,-532.7387145992491
tie_correct,9,APOBEC3B,42.31273477965411,-390.49814151114043
tie_correct,9,MGAT3,47.16600271670029,-484.8445441801568
tie_correct,9,RBX1,41.26843172045108,-371.5338062605281
tie_correct,9,RANGAP1,39.71833804561046,-344.2571691305095
tie_correct,9,PMM1,42.726661926192726,-398.1459725300856
tie_correct,9,CENPM,58.86347088686106,-754.2632878892188
tie_correct,9,A4GALT,83.79584699567091,-1526.7736748239727
tie_correct,9,TTLL12,43.24740537821404,-407.8730038573651
tie_correct,9,SAMM50,39.79070413339854,-345.5073714355303
tie_correct,9,PARVB,50.78023606405038,-561.7468285106136
tie_correct,9,GTSE1,77.40909717923024,-1303.1697437187365
tie_correct,9,NCAPH2,38.08272662962897,-316.60644224837097
tie_correct,9,FANCB,38.39600601067009,-321.81267176621213
tie_correct,9,PIR,46.79897016752682,-477.35213622994615
tie_correct,9,REPS2,38.76839451755033,-328.0566133966745
tie_correct,9,PDHA1,43.992886450337,-422.0028034598177
tie_correct,9,POLA1,38.39168254346297,-321.74053242019266
tie_correct,9,XK,75.30604720263378,-1233.4171316119136
tie_correct,9,SLC38A5,78.83086533038673,-1351.4140826568812
tie_correct,9,GATA1,75.72309528882447,-1247.0968554761696
tie_correct,9,ALAS2,51.11351127106149,-569.1236965944344
tie_correct,9,FAM104B,37.71659520376683,-310.5758707183621
tie_correct,9,YIPF6,42.13272585378869,-387.19545058801634
tie_correct,9,KIF4A,75.69357467598432,-1246.1260569409983
tie_correct,9,ERCC6L,42.84894520595487,-400.4195422489957
tie_correct,9,HMGN5,62.40285686886119,-847.4900396421367
tie_correct,9,SYTL4,48.46034830982888,-511.7333753980406
tie_correct,9,CENPI,43.054589020914165,-404.2576405206959
tie_correct,9,PRPS1,39.267915156406566,-336.5267278617436
tie_correct,9,AMMECR1,57.72256084000418,-725.3711315177035
tie_correct,9,HPRT1,38.50812839118927,-323.6863264227121
tie_correct,9,HMGB3,82.68867799636625,-1486.7419080627317
tie_correct,9,SLC6A8,65.73907023283633,-940.3450062129334
tie_correct,9,MPP1,39.91625839555111,-347.6818495444936
tie_correct,9,VBP1,41.59779412176939,-377.4638583876797
tie_correct,10,MIXL1,40.70079396464051,-361.4241918420514
tie_correct,10,SDC1,64.01708905429835,-891.8146117680755
tie_correct,10,AC106897.1,42.179643723475,-388.0549150633673
tie_correct,10,BMP6,42.0762482909591,-386.1621343039479
tie_correct,10,CAV1,38.437777629661795,-322.51007123635947
tie_correct,10,GLDC,41.8195936421232,-381.48380973130685
tie_correct,10,KCNMA1,39.270833302365865,-336.5765275329919
tie_correct,10,GPRC5D,49.28128523730471,-529.1644978110284
tie_correct,10,BHLHE41,49.315534244011666,-529.8980714491552
tie_correct,10,IGF1,57.009030063921834,-707.5890779694548
tie_correct,10,IGHGP,47.939914012067526,-500.8344124537122
tie_correct,10,TNFRSF17,51.23175067840378,-571.7524508651118
tie_correct,10,SCNN1B,53.65282395013878,-626.913392190423
tie_correct,10,NPIPB6,40.01677295437488,-349.42759546043845
tie_correct,10,TNFRSF13B,44.21806286838156,-426.31821964708035
tie_correct,10,JSRP1,39.09939222942765,-333.65706658399085
tie_correct,10,IGLV3-1,42.32431059685701,-390.71100865772036
tie_correct,10,DERL3,38.37360275724795,-321.4389494823971
tie_correct,11,CD52,41.391769954430856,-373.7489523605653
tie_correct,11,FCRL2,39.41773352532921,-339.0882318479506
tie_correct,11,FCRL1,63.495792291176606,-877.3768397797556
tie_correct,11,FCGR2B,38.43044250856271,-322.38755266179055
tie_correct,11,FCRLA,43.24728369439806,-407.87071716116395
tie_correct,11,RALGPS2,59.353830046224914,-766.8546832919183
tie_correct,11,IGKC,53.49315411224155,-623.1971478500731
tie_correct,11,AFF3,53.245031418333575,-617.4441665416241
tie_correct,11,LINC01857,39.660624705608,-343.2617380292637
tie_correct,11,EAF2,44.31532388731425,-428.1889946469343
tie_correct,11,TLR10,44.62719279896701,-434.2153555209033
tie_correct,11,BANK1,70.13807253194982,-1070.1672120776207
tie_correct,11,MARCH1,38.491564926750726,-323.40919421770116
tie_correct,11,MEF2C,53.4663387159748,-622.5741169536778
tie_correct,11,CD74,49.791230828864414,-540.1395894986115
